Ticker,Date,Open,High,Low,Close,Volume,AVR,CAR_10,Vol_Spike,Return_Z,Candle_Direction,Body_Size,Upper_Shadow,Lower_Shadow,Price_Momentum_5,Volume_Surge,IF_Flag_Enhanced,IF_Score_Enhanced,Signal_Quality,RF_Prediction,RF_Probability_Buy,RF_Probability_Sell,Final_Signal
SONACOMS,2021-07-08,394.41,401.87,385.98,392.17,2421453,0.2576,0.118774,0,-0.4952,-1,0.005679,0.019022,0.015784,,0.6173,0,0.1343,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-07-09,389.78,415.9,387.88,411.47,3886823,0.4347,0.165148,0,0.9143,1,0.055647,0.010766,0.004618,,1.0283,0,0.0789,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-07-12,414.05,416.09,391.73,398.65,1845286,0.2198,0.178094,0,-1.1071,-1,0.037194,0.005117,0.017359,,0.5244,0,0.0774,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-07-13,400.5,404.89,390.17,391.78,1526457,0.1931,0.144464,0,-0.6995,-1,0.021773,0.011205,0.004109,,0.4888,0,0.1332,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-07-14,394.61,396.56,388.81,391.54,625983,0.0844,0.158969,0,-0.2455,-1,0.00778,0.00498,0.006972,,0.3037,0,0.1181,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-07-15,394.36,398.85,382.18,384.62,727281,0.1039,0.126489,0,-0.6844,-1,0.024698,0.011674,0.006344,,0.4223,0,0.1347,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-07-16,389.78,398.55,389.0,391.25,1023571,0.1539,0.052251,0,0.2942,1,0.003771,0.018658,0.001994,,0.8903,0,0.1468,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-07-19,389.3,394.61,378.09,383.74,1220437,0.1922,0.036083,0,-0.7352,-1,0.014282,0.013837,0.014724,,1.191,0,0.1577,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-07-20,391.44,445.23,381.99,428.62,8324982,1.2902,0.146744,0,2.506,1,0.094983,0.038752,0.022048,,3.4914,1,-0.106,1,1,0.9816,0.0,HIGH_QUALITY_BUY
SONACOMS,2021-07-22,417.07,440.46,400.6,429.25,9450575,1.4314,0.095092,0,-0.2396,1,0.029204,0.026115,0.038369,,2.2776,0,0.0034,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-07-23,429.74,441.33,408.06,412.44,4378428,0.674,0.051518,0,-1.1591,-1,0.040257,0.028101,0.01062,-0.09944,0.8973,0,0.1015,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-07-26,413.17,413.17,392.32,395.19,3491888,0.5491,-0.039948,0,-1.153,-1,0.043517,0.0,0.007262,-0.101919,0.6499,0,0.1403,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-07-27,397.58,404.84,383.79,386.47,2330599,0.3768,-0.025749,0,-0.6578,-1,0.027944,0.018785,0.006935,-0.134161,0.4165,0,0.1412,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-07-28,390.22,413.46,385.4,408.06,4790986,0.782,0.057333,0,1.1679,1,0.045718,0.013233,0.011812,-0.247509,0.9801,0,0.0656,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-07-29,410.0,427.74,405.47,424.28,2548002,0.4258,0.095931,0,0.755,1,0.034829,0.008155,0.010677,-0.283553,0.7263,0,0.0559,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-07-30,421.8,432.61,415.8,428.03,1833069,0.3148,0.127851,0,0.0056,1,0.01477,0.0107,0.014018,-0.235569,0.6112,0,0.0744,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-08-02,431.34,442.65,424.38,428.03,2478124,0.4348,0.102817,0,-0.2091,-1,0.007674,0.026423,0.008527,-0.080627,0.8863,0,0.1464,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-08-03,431.69,435.39,421.16,424.91,909060,0.1644,0.088523,0,-0.385,-1,0.015706,0.008708,0.008825,-0.038881,0.3619,0,0.1614,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-08-04,428.52,428.52,410.25,411.17,1674935,0.3104,-0.076342,0,-0.991,-1,0.040488,0.0,0.002238,-0.079871,0.8868,0,0.1325,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-08-05,414.05,414.15,397.58,399.04,1476251,0.2804,-0.097236,0,-0.8895,-1,0.036252,0.000251,0.003659,-0.069717,0.8817,0,0.1346,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-08-06,399.72,411.71,397.58,400.94,1736766,0.3371,-0.047831,0,-0.0071,1,0.003052,0.026862,0.005337,-0.085653,1.0494,0,0.122,0,0,0.0,0.0,NO_SIGNAL
SONACOMS,2021-08-09,416.78,474.27,416.34,465.6,13161558,2.4366,0.152036,0,3.2274,1,0.117136,0.018621,0.000945,-0.043779,3.4711,1,-0.0997,1,1,0.9894,0.0,HIGH_QUALITY_BUY
