Ticker,Date,Close,Signal_Label,RF_Final_Signal,RF_Quality_Score,Trigger_Candle_Dir,Trigger_Body_Pct,Trigger_Volume_Surge,Trigger_Candle_Score,Baseline_AVR_EMA,Signal_Quality
AARTIIND,2017-03-27,182.33,SELL,SELL_UNSCORED,0.0,-1,0.008914,3.3253,0.6817,2.005976005193849,0
AARTIIND,2019-02-20,310.47,SELL,SELL_UNSCORED,0.0,-1,0.030629,2.9044,0.8271,2.496927220898029,0
AARTIIND,2019-03-27,377.33,BUY,BUY_UNSCORED,0.0,1,0.039534,1.9078,0.8749,2.961389022416939,0
AARTIIND,2020-05-05,559.86,BUY,BUY_UNSCORED,0.0,1,0.020432,3.4396,0.66,2.4083659926227594,0
AARTIIND,2020-06-03,469.72,SELL,SELL_UNSCORED,0.0,-1,0.019046,1.9103,0.822,2.021470789847388,0
AARTIIND,2020-06-04,442.17,SELL,SELL_UNSCORED,0.0,-1,0.057227,2.7895,0.8229,2.188740238433351,0
AARTIIND,2020-06-15,427.44,SELL,SELL_UNSCORED,0.0,-1,0.039288,10.865,0.66,2.3213004330286804,0
AARTIIND,2023-09-13,523.94,BUY,BUY_UNSCORED,0.0,1,0.056416,1.7527,0.8196,2.1243765264581667,0
AARTIIND,2024-01-19,676.11,BUY,BUY_UNSCORED,0.0,1,0.099509,3.4476,0.6733,2.0754699478230334,0
