Ticker,Date,Close,Signal_Label,RF_Final_Signal,RF_Quality_Score,Trigger_Candle_Dir,Trigger_Body_Pct,Trigger_Volume_Surge,Trigger_Candle_Score,Baseline_AVR_EMA,Signal_Quality
FEDFINA,2025-09-29,152.68,BUY,BUY_UNSCORED,0.0,1,0.036172,1.6261,0.8019,2.0991463504113255,0
FEDFINA,2025-10-06,162.55,BUY,BUY_UNSCORED,0.0,1,0.037995,2.3329,0.8,2.1055281859510924,0
FEDFINA,2025-10-20,146.42,SELL,SELL_UNSCORED,0.0,-1,0.049221,2.1267,0.7042,2.070944548121018,0
FEDFINA,2025-10-23,142.32,SELL,SELL_UNSCORED,0.0,-1,0.062759,1.6444,0.8476,2.1738004124074544,0
