Ticker,Date,Open,High,Low,Close,Volume,Volume_MA60,AVR,Stock_Return,Nifty_Return,Abnormal_Return,CAR_10,Vol_Short,Vol_Long,Vol_Ratio,Vol_Spike,Return_Z,Return_Z_Flag,AVR_Zscore,AVR_Zscore_Flag,CAR_10_Zscore,CAR_10_Zscore_Flag,Vol_Spike_Zscore,Vol_Spike_Zscore_Flag,Zscore_Anomaly,IF_Score,IF_Flag,IF_Rank,AVR_Component,CAR_Component,Proximity_Component,Suspicion_Score,Suspicion_Flag
BAJFINANCE,2025-12-19,1003.2,1014.0,1002.5,1008.3,5126009,5126009.0,1.0,,0.0,,,,,,0,,0,-0.1454,0,,0,-0.2246,0,0,0.2698,0,124,0.0,0.0,0.0,0.0,0
BAJFINANCE,2025-12-22,1008.3,1015.4,1005.0,1007.8,3921237,4523623.0,0.8668,-0.000496,0.007933,-0.008429,-0.008429,,,,0,,0,-0.3662,0,-0.2638,0,-0.2246,0,0,0.2684,0,122,0.0,0.0,0.0,0.0,0
BAJFINANCE,2025-12-23,1013.5,1018.0,1005.7,1011.4,4712043,4586429.666666667,1.0274,0.003572,0.000181,0.003391,-0.005038,0.002877,0.002877,1.0,0,0.7071,0,-0.1,0,-0.1753,0,-0.2246,0,0,0.2579,0,109,0.0,0.0,0.0,0.0,0
BAJFINANCE,2025-12-24,1011.0,1037.4,1006.0,1011.7,5984816,4936026.25,1.2125,0.000297,-0.001339,0.001636,-0.003402,0.002157,0.002157,1.0,0,-0.3836,0,0.2069,0,-0.1326,0,-0.2246,0,0,0.262,0,112,0.0,0.0,0.0,0.0,0
BAJFINANCE,2025-12-26,1011.7,1011.7,998.0,1000.0,5211460,4991113.0,1.0441,-0.011565,-0.003818,-0.007747,-0.011149,0.006584,0.006584,1.0,0,-1.4454,0,-0.0723,0,-0.3348,0,-0.2246,0,0,0.2277,0,60,0.0,0.0,0.0,0.0,0
BAJFINANCE,2025-12-29,1003.0,1003.9,989.6,998.0,6715489,5278509.0,1.2722,-0.002,-0.003848,0.001848,-0.009301,0.005702,0.005702,1.0,0,0.0067,0,0.3059,0,-0.2866,0,-0.2246,0,0,0.2635,0,116,0.0,0.0,0.0,0.0,0
BAJFINANCE,2025-12-30,994.1,997.6,987.1,989.3,7473887,5592134.428571428,1.3365,-0.008717,-0.000125,-0.008592,-0.017893,0.0063,0.005783,1.0894,0,-0.9623,0,0.4125,0,-0.5109,0,-0.2246,0,0,0.2465,0,85,0.0,0.0,0.0,0.0,0
BAJFINANCE,2025-12-31,990.0,994.2,978.4,986.8,9895270,6130026.375,1.6142,-0.002527,0.007354,-0.009881,-0.027774,0.005001,0.005285,0.9463,0,0.1013,0,0.873,0,-0.7688,0,-0.2246,0,0,0.2461,0,82,0.0,0.0,0.0,0.0,0
BAJFINANCE,2026-01-01,988.2,989.0,969.0,973.1,7118751,6239884.666666667,1.1408,-0.013883,0.000649,-0.014532,-0.042306,0.005326,0.006211,0.8575,0,-1.5244,0,0.0881,0,-1.1481,0,-0.2246,0,0,0.2004,0,39,0.0,0.0,0.0,0.0,0
BAJFINANCE,2026-01-02,972.9,994.2,960.6,990.45,6206869,6236583.1,0.9952,0.01783,0.006961,0.010869,-0.031437,0.012039,0.00942,1.278,0,2.0991,0,-0.1533,0,-0.8644,0,-0.2246,0,0,0.1648,0,27,0.0,0.0,0.0,0.0,0
BAJFINANCE,2026-01-05,979.7,999.15,975.0,978.75,10564157,6629998.909090909,1.5934,-0.011813,-0.002972,-0.008841,-0.040278,0.012841,0.009414,1.364,0,-0.9436,0,0.8385,0,-1.0951,0,-0.2246,0,0,0.2141,0,45,0.0,0.0,0.0,0.0,0
BAJFINANCE,2026-01-06,978.0,987.0,973.3,977.35,8380183,6775847.583333333,1.2368,-0.00143,-0.002728,0.001298,-0.030551,0.012557,0.008942,1.4043,0,0.1525,0,0.2472,0,-0.8413,0,-0.2246,0,0,0.2551,0,103,0.0,0.0,0.0,0.0,0
BAJFINANCE,2026-01-07,973.05,976.45,965.05,968.8,7048491,6796820.153846154,1.037,-0.008748,-0.00145,-0.007298,-0.04124,0.012881,0.008697,1.4811,0,-0.6275,0,-0.084,0,-1.1202,0,-0.2246,0,0,0.2422,0,75,0.0,0.0,0.0,0.0,0
BAJFINANCE,2026-01-08,968.5,978.35,965.3,971.95,4410256,6626351.285714285,0.6656,0.003251,-0.010095,0.013346,-0.02953,0.011688,0.008522,1.3715,0,0.7085,0,-0.6998,0,-0.8146,0,-0.2246,0,0,0.2471,0,88,0.0,0.0,0.0,0.0,0
BAJFINANCE,2026-01-09,970.1,983.0,953.7,959.6,7598970,6691192.533333333,1.1357,-0.012706,-0.00748,-0.005226,-0.027009,0.006935,0.008607,0.8057,0,-1.0702,0,0.0796,0,-0.7488,0,-0.2246,0,0,0.2436,0,77,0.0,0.0,0.0,0.0,0
BAJFINANCE,2026-01-12,958.8,961.4,939.85,951.9,5640136,6625501.5,0.8513,-0.008024,0.004164,-0.012188,-0.041045,0.006364,0.008376,0.7598,0,-0.5047,0,-0.3919,0,-1.1152,0,-0.2246,0,0,0.2373,0,71,0.0,0.0,0.0,0.0,0
BAJFINANCE,2026-01-13,950.0,955.85,939.0,949.0,6765116,6633714.117647059,1.0198,-0.003047,-0.002247,-0.0008,-0.033253,0.00614,0.008094,0.7586,0,0.0869,0,-0.1126,0,-0.9118,0,-0.2246,0,0,0.2578,0,108,0.0,0.0,0.0,0.0,0
