Ticker,Date,Open,High,Low,Close,Volume,Volume_MA60,AVR,Stock_Return,Nifty_Return,Abnormal_Return,CAR_10,Vol_Short,Vol_Long,Vol_Ratio,Vol_Spike,Return_Z,Return_Z_Flag,AVR_Zscore,AVR_Zscore_Flag,CAR_10_Zscore,CAR_10_Zscore_Flag,Vol_Spike_Zscore,Vol_Spike_Zscore_Flag,Zscore_Anomaly,IF_Score,IF_Flag,IF_Rank,AVR_Component,CAR_Component,Proximity_Component,Suspicion_Score,Suspicion_Flag
TITAGARH,2016-07-07,89.89,94.0,88.71,92.68,2150102,2150102.0,1.0,,0.0,,,,,,0,,0,-0.0377,0,,0,-0.1781,0,0,0.2338,0,1981,0.0,0.0,0.0,0.0,0
TITAGARH,2016-07-08,93.02,93.02,90.87,91.5,593894,1371998.0,0.4329,-0.012732,-0.001763,-0.010969,-0.010969,,,,0,,0,-0.4639,0,-0.2155,0,-0.1781,0,0,0.2457,0,2404,0.0,0.0,0.0,0.0,0
TITAGARH,2016-07-11,92.78,93.32,91.31,91.55,361478,1035158.0,0.3492,0.000546,0.017385,-0.016839,-0.027808,0.009389,0.009389,1.0,0,0.7071,0,-0.5268,0,-0.3961,0,-0.1781,0,0,0.223,0,1614,0.0,0.0,0.0,0.0,0
TITAGARH,2016-07-12,90.67,92.63,90.67,91.31,458792,891066.5,0.5149,-0.002622,0.006277,-0.008899,-0.036707,0.006935,0.006935,1.0,0,0.3337,0,-0.4023,0,-0.4915,0,-0.1781,0,0,0.2428,0,2301,0.0,0.0,0.0,0.0,0
TITAGARH,2016-07-13,91.65,93.27,90.28,90.82,580402,828933.6,0.7002,-0.005366,-0.000182,-0.005184,-0.041891,0.005666,0.005666,1.0,0,-0.0569,0,-0.263,0,-0.5471,0,-0.1781,0,0,0.2412,0,2243,0.0,0.0,0.0,0.0,0
TITAGARH,2016-07-14,92.97,95.38,91.9,94.05,2209640,1059051.3333333333,2.0864,0.035565,0.005341,0.030224,-0.011667,0.018812,0.018812,1.0,0,1.7269,0,0.7787,0,-0.223,0,-0.1781,0,0,0.1189,0,366,0.0,0.0,0.0,0.0,0
TITAGARH,2016-07-15,94.54,96.26,93.17,93.91,1206480,1080112.5714285714,1.117,-0.001489,-0.002755,0.001266,-0.010401,0.017038,0.016929,1.0064,0,-0.2248,0,0.0502,0,-0.2095,0,-0.1781,0,0,0.2183,0,1515,0.0,0.0,0.0,0.0,0
TITAGARH,2016-07-18,94.59,96.45,93.76,94.2,970627,1066426.875,0.9102,0.003088,-0.003828,0.006916,-0.003485,0.016897,0.015457,1.0932,0,0.0428,0,-0.1052,0,-0.1353,0,-0.1781,0,0,0.235,0,2035,0.0,0.0,0.0,0.0,0
TITAGARH,2016-07-19,94.59,95.47,93.81,94.1,362482,988210.7777777778,0.3668,-0.001062,0.002333,-0.003395,-0.00688,0.016715,0.014363,1.1638,0,-0.2126,0,-0.5136,0,-0.1717,0,-0.1781,0,0,0.2457,0,2404,0.0,0.0,0.0,0.0,0
TITAGARH,2016-07-20,94.49,96.26,94.2,94.89,471320,936521.7,0.5033,0.008395,0.004374,0.004021,-0.002859,0.015429,0.013604,1.1342,0,0.4184,0,-0.411,0,-0.1286,0,-0.1781,0,0,0.2421,0,2277,0.0,0.0,0.0,0.0,0
