Ticker,Date,Open,High,Low,Close,Volume,Volume_MA60,AVR,Stock_Return,Nifty_Return,Abnormal_Return,CAR_10,Vol_Short,Vol_Long,Vol_Ratio,Vol_Spike,Return_Z,Return_Z_Flag,AVR_Zscore,AVR_Zscore_Flag,CAR_10_Zscore,CAR_10_Zscore_Flag,Vol_Spike_Zscore,Vol_Spike_Zscore_Flag,Zscore_Anomaly,IF_Score,IF_Flag,IF_Rank,AVR_Component,CAR_Component,Proximity_Component,Suspicion_Score,Suspicion_Flag
CESC,2016-06-27,35.98,36.7,35.98,36.6,5639384,5639384.0,1.0,,0.0,,,,,,0,,0,-0.0147,0,,0,-0.2053,0,0,0.2615,0,2001,0.0,0.0,0.0,0.0,0
CESC,2016-06-28,36.29,37.07,36.17,36.9,3333569,4486476.5,0.743,0.008197,0.004095,0.004102,0.004102,,,,0,,0,-0.2391,0,0.0123,0,-0.2053,0,0,0.2716,0,2426,0.0,0.0,0.0,0.0,0
CESC,2016-06-29,37.05,37.17,36.64,36.92,3160000,4044317.6666666665,0.7813,0.000542,0.009369,-0.008827,-0.004725,0.005413,0.005413,1.0,0,-0.7071,0,-0.2057,0,-0.1454,0,-0.2053,0,0,0.2632,0,2067,0.0,0.0,0.0,0.0,0
CESC,2016-06-30,36.99,37.87,36.92,37.67,7215480,4837108.25,1.4917,0.020314,0.010208,0.010106,0.005381,0.00997,0.00997,1.0,0,1.0662,0,0.4148,0,0.0351,0,-0.2053,0,0,0.2156,0,923,0.0,0.0,0.0,0.0,0
CESC,2016-07-01,37.76,38.24,37.55,37.77,5498631,4969412.8,1.1065,0.002655,0.004899,-0.002244,0.003137,0.008866,0.008866,1.0,0,-0.5946,0,0.0783,0,-0.005,0,-0.2053,0,0,0.2447,0,1528,0.0,0.0,0.0,0.0,0
CESC,2016-07-04,37.81,39.08,37.69,38.91,4278928,4854332.0,0.8815,0.030183,0.005085,0.025098,0.028235,0.012571,0.012571,1.0,0,1.4164,0,-0.1182,0,0.4433,0,-0.2053,0,0,0.2202,0,988,0.0,0.0,0.0,0.0,0
CESC,2016-07-05,38.82,39.09,38.0,38.15,2133872,4465694.857142857,0.4778,-0.019532,-0.004151,-0.015381,0.012854,0.01923,0.017208,1.1175,0,-1.5453,0,-0.4708,0,0.1686,0,-0.2053,0,0,0.1968,0,687,0.0,0.0,0.0,0.0,0
CESC,2016-07-07,38.5,38.88,38.25,38.58,3769506,4378671.25,0.8609,0.011271,0.000234,0.011037,0.023891,0.018949,0.01579,1.2001,0,0.2286,0,-0.1362,0,0.3657,0,-0.2053,0,0,0.2672,0,2264,0.0,0.0,0.0,0.0,0
CESC,2016-07-08,38.87,39.1,38.14,38.46,3871273,4322293.666666667,0.8957,-0.00311,-0.001763,-0.001347,0.022544,0.018331,0.015106,1.2135,0,-0.6239,0,-0.1058,0,0.3416,0,-0.2053,0,0,0.2582,0,1892,0.0,0.0,0.0,0.0,0
CESC,2016-07-11,38.65,38.94,38.23,38.36,3517697,4241834.0,0.8293,-0.0026,0.017385,-0.019985,0.002559,0.018597,0.01444,1.2879,0,-0.5488,0,-0.1638,0,-0.0153,0,-0.2053,0,0,0.2646,0,2142,0.0,0.0,0.0,0.0,0
CESC,2016-07-12,38.44,38.8,37.94,38.13,3197661,4146909.1818181816,0.7711,-0.005996,0.006277,-0.012273,-0.009714,0.010968,0.014077,0.7791,0,-0.7238,0,-0.2146,0,-0.2345,0,-0.2053,0,0,0.2613,0,1991,0.0,0.0,0.0,0.0,0
