Ticker,Date,Open,High,Low,Close,Volume,Volume_MA60,AVR,Stock_Return,Nifty_Return,Abnormal_Return,CAR_10,Vol_Short,Vol_Long,Vol_Ratio,Vol_Spike,Return_Z,Return_Z_Flag,AVR_Zscore,AVR_Zscore_Flag,CAR_10_Zscore,CAR_10_Zscore_Flag,Vol_Spike_Zscore,Vol_Spike_Zscore_Flag,Zscore_Anomaly,IF_Score,IF_Flag,IF_Rank,AVR_Component,CAR_Component,Proximity_Component,Suspicion_Score,Suspicion_Flag
MUTHOOTFIN,2016-07-07,241.7,243.64,231.41,233.93,750466,750466.0,1.0,,0.0,,,,,,0,,0,-0.0108,0,,0,-0.2021,0,0,0.263,0,2090,0.0,0.0,0.0,0.0,0
MUTHOOTFIN,2016-07-08,235.06,238.55,233.93,234.81,699420,724943.0,0.9648,0.003762,-0.001763,0.005525,0.005525,,,,0,,0,-0.041,0,-0.0461,0,-0.2021,0,0,0.2661,0,2208,0.0,0.0,0.0,0.0,0
MUTHOOTFIN,2016-07-11,236.95,240.78,235.44,237.46,733046,727644.0,1.0074,0.011286,0.017385,-0.006099,-0.000574,0.00532,0.00532,1.0,0,0.7071,0,-0.0044,0,-0.1518,0,-0.2021,0,0,0.245,0,1505,0.0,0.0,0.0,0.0,0
MUTHOOTFIN,2016-07-12,237.5,240.02,232.54,236.49,570807,688434.75,0.8291,-0.004085,0.006277,-0.010362,-0.010936,0.007686,0.007686,1.0,0,-1.0069,0,-0.1573,0,-0.3314,0,-0.2021,0,0,0.2521,0,1728,0.0,0.0,0.0,0.0,0
MUTHOOTFIN,2016-07-13,237.08,237.16,228.04,228.97,406828,632113.4,0.6436,-0.031798,-0.000182,-0.031616,-0.042552,0.018804,0.018804,1.0,0,-1.414,0,-0.3164,0,-0.8795,0,-0.2021,0,0,0.1932,0,653,0.0,0.0,0.0,0.0,0
MUTHOOTFIN,2016-07-14,228.67,233.72,224.05,231.28,481115,606947.0,0.7927,0.010089,0.005341,0.004748,-0.037804,0.017664,0.017664,1.0,0,0.6928,0,-0.1885,0,-0.7972,0,-0.2021,0,0,0.2366,0,1282,0.0,0.0,0.0,0.0,0
MUTHOOTFIN,2016-07-15,233.59,233.59,228.8,231.36,210733,550345.0,0.3829,0.000346,-0.002755,0.003101,-0.034703,0.017443,0.015832,1.1018,0,0.1313,0,-0.5399,0,-0.7435,0,-0.2021,0,0,0.2551,0,1824,0.0,0.0,0.0,0.0,0
MUTHOOTFIN,2016-07-18,230.86,236.24,230.86,234.05,639170,561448.125,1.1384,0.011627,-0.003828,0.015455,-0.019248,0.017512,0.015309,1.1439,0,0.748,0,0.1079,0,-0.4755,0,-0.2021,0,0,0.2261,0,1082,0.0,0.0,0.0,0.0,0
MUTHOOTFIN,2016-07-19,233.3,235.36,228.72,231.91,327646,535470.1111111111,0.6119,-0.009143,0.002333,-0.011476,-0.030724,0.017752,0.014551,1.22,0,-0.5603,0,-0.3436,0,-0.6745,0,-0.2021,0,0,0.2606,0,2009,0.0,0.0,0.0,0.0,0
MUTHOOTFIN,2016-07-20,233.63,236.62,231.95,233.97,405662,522489.3,0.7764,0.008883,0.004374,0.004509,-0.026215,0.008725,0.014004,0.623,0,0.6267,0,-0.2025,0,-0.5963,0,-0.2021,0,0,0.2424,0,1416,0.0,0.0,0.0,0.0,0
MUTHOOTFIN,2016-07-21,233.89,238.34,230.48,231.49,675246,536376.2727272727,1.2589,-0.0106,-0.006508,-0.004092,-0.030307,0.010123,0.01363,0.7427,0,-0.707,0,0.2112,0,-0.6672,0,-0.2021,0,0,0.2296,0,1145,0.0,0.0,0.0,0.0,0
MUTHOOTFIN,2016-07-22,231.62,237.75,224.76,233.34,375013,522929.3333333333,0.7171,0.007992,0.003654,0.004338,-0.031494,0.010707,0.01321,0.8105,0,0.6163,0,-0.2533,0,-0.6878,0,-0.2021,0,0,0.2363,0,1275,0.0,0.0,0.0,0.0,0
MUTHOOTFIN,2016-07-25,233.09,235.82,231.2,234.64,392683,512910.3846153846,0.7656,0.005571,0.011058,-0.005487,-0.030882,0.009596,0.012703,0.7554,0,0.4128,0,-0.2118,0,-0.6772,0,-0.2021,0,0,0.2519,0,1722,0.0,0.0,0.0,0.0,0
MUTHOOTFIN,2016-07-26,234.56,254.23,234.1,240.36,2251385,637087.1428571428,3.5339,0.024378,-0.005211,0.029589,0.009069,0.01243,0.013871,0.8961,0,1.6005,0,2.162,0,0.0154,0,-0.2021,0,0,0.0767,0,199,0.2068,0.0,0.0,5.17,0
MUTHOOTFIN,2016-07-27,241.58,263.56,241.33,259.61,1615063,702285.5333333333,2.2997,0.080088,0.002928,0.07716,0.117845,0.035027,0.024722,1.4168,0,2.9264,1,1.1037,0,1.9011,0,-0.2021,0,0,0.022,0,148,0.0,0.2365,1.0,25.91,0
MUTHOOTFIN,2016-07-28,263.14,271.55,260.62,268.27,1841800,773505.1875,2.3811,0.033358,0.005861,0.027497,0.140594,0.030135,0.024724,1.2189,0,0.967,0,1.1735,0,2.2955,0,-0.2021,0,0,0.0889,0,215,0.0,0.3787,1.0,29.47,0
MUTHOOTFIN,2016-07-29,276.68,285.84,274.37,278.91,2801296,892787.0,3.1377,0.039662,-0.003208,0.04287,0.180363,0.027492,0.025051,1.0974,0,1.1306,0,1.8222,0,2.9849,1,-0.2021,0,1,0.0228,0,150,0.1275,0.6273,1.0,38.87,0
MUTHOOTFIN,2016-08-01,279.2,334.69,279.2,298.83,6637764,1211952.388888889,5.4769,0.071421,-0.000226,0.071647,0.236555,0.024516,0.028296,0.8664,0,1.9984,0,3.828,1,3.9591,1,-0.2021,0,1,-0.0996,1,22,0.5954,0.9785,1.0,89.35,1
MUTHOOTFIN,2016-08-02,304.34,327.88,301.27,304.63,5032368,1413026.894736842,3.5614,0.019409,-0.00158,0.020989,0.26902,0.025867,0.027472,0.9416,0,0.1559,0,2.1855,0,4.5219,1,-0.2021,0,1,-0.0467,1,60,0.2123,1.0,1.0,80.31,1
MUTHOOTFIN,2016-08-03,309.3,314.76,289.41,292.53,1820593,1433405.2,1.2701,-0.03972,-0.009051,-0.030669,0.233842,0.040803,0.029515,1.3824,0,-1.7604,0,0.2208,0,3.912,1,-0.2021,0,1,0.0194,0,145,0.0,0.9615,1.0,44.04,0
MUTHOOTFIN,2016-08-04,298.49,308.29,290.47,302.78,1250266,1424684.2857142857,0.8776,0.035039,0.000731,0.034308,0.272242,0.040898,0.029176,1.4018,0,0.7424,0,-0.1157,0,4.5777,1,-0.2021,0,1,0.0422,0,162,0.0,1.0,1.0,45.0,0
