Ticker,Date,Open,High,Low,Close,Volume,Volume_MA60,AVR,Stock_Return,Nifty_Return,Abnormal_Return,CAR_10,Vol_Short,Vol_Long,Vol_Ratio,Vol_Spike,Return_Z,Return_Z_Flag,AVR_Zscore,AVR_Zscore_Flag,CAR_10_Zscore,CAR_10_Zscore_Flag,Vol_Spike_Zscore,Vol_Spike_Zscore_Flag,Zscore_Anomaly,IF_Score,IF_Flag,IF_Rank,AVR_Component,CAR_Component,Proximity_Component,Suspicion_Score,Suspicion_Flag
INNOVACAP,2023-12-29,450.77,540.9,450.77,539.8,15496570,15496570.0,1.0,,-0.002172,,,,,,0,,0,0.2195,0,,0,-0.1913,0,0,0.2302,0,332,0.0,0.0,0.0,0.0,0
INNOVACAP,2024-01-01,533.42,547.28,504.51,528.78,3492240,9494405.0,0.3678,-0.020415,0.000483,-0.020898,-0.020898,,,,0,,0,-0.1635,0,-0.4074,0,-0.1913,0,0,0.2602,0,591,0.0,0.0,0.0,0.0,0
INNOVACAP,2024-01-02,528.39,586.26,526.74,563.83,2538466,7175758.666666667,0.3538,0.066285,-0.0035,0.069785,0.048887,0.061306,0.061306,1.0,0,0.7071,0,-0.172,0,0.4987,0,-0.1913,0,0,0.2352,0,366,0.0,0.0,0.0,0.0,0
INNOVACAP,2024-01-03,563.83,577.29,545.43,548.23,931875,5614787.75,0.166,-0.027668,-0.006852,-0.020816,0.028071,0.052276,0.052276,1.0,0,-0.6453,0,-0.2857,0,0.2285,0,-0.1913,0,0,0.241,0,413,0.0,0.0,0.0,0.0,0
INNOVACAP,2024-01-04,548.43,555.36,531.58,535.91,541015,4600033.2,0.1176,-0.022472,0.006564,-0.029036,-0.000965,0.045005,0.045005,1.0,0,-0.4756,0,-0.3151,0,-0.1486,0,-0.1913,0,0,0.2494,0,495,0.0,0.0,0.0,0.0,0
INNOVACAP,2024-01-05,536.41,551.62,529.33,535.56,969102,3994878.0,0.2426,-0.000653,0.00241,-0.003063,-0.004028,0.038976,0.038976,1.0,0,0.0085,0,-0.2393,0,-0.1883,0,-0.1913,0,0,0.2612,0,598,0.0,0.0,0.0,0.0,0
INNOVACAP,2024-01-08,533.42,536.41,510.49,521.95,758943,3532601.571428572,0.2148,-0.025413,-0.009111,-0.016302,-0.02033,0.039657,0.03626,1.0937,0,-0.5614,0,-0.2562,0,-0.4,0,-0.1913,0,0,0.2546,0,547,0.0,0.0,0.0,0.0,0
INNOVACAP,2024-01-09,528.48,536.16,516.47,525.29,499482,3153461.625,0.1584,0.006399,0.001481,0.004918,-0.015412,0.015677,0.033382,0.4696,0,0.2941,0,-0.2903,0,-0.3361,0,-0.1913,0,0,0.2547,0,550,0.0,0.0,0.0,0.0,0
INNOVACAP,2024-01-10,519.06,531.43,513.58,519.36,333937,2840181.111111111,0.1176,-0.011289,0.003428,-0.014717,-0.030129,0.013681,0.031031,0.4409,0,-0.2219,0,-0.3151,0,-0.5272,0,-0.1913,0,0,0.2583,0,574,0.0,0.0,0.0,0.0,0
INNOVACAP,2024-01-11,520.51,526.79,514.88,517.07,293035,2585466.5,0.1133,-0.004409,0.001318,-0.005727,-0.035856,0.012082,0.029027,0.4162,0,-0.0002,0,-0.3177,0,-0.6016,0,-0.1913,0,0,0.2527,0,531,0.0,0.0,0.0,0.0,0
INNOVACAP,2024-01-12,517.47,532.42,512.68,517.62,444380,2390822.272727273,0.1859,0.001064,0.011426,-0.010362,-0.046218,0.012332,0.027421,0.4497,0,0.1795,0,-0.2737,0,-0.7361,0,-0.1913,0,0,0.2503,0,507,0.0,0.0,0.0,0.0,0
INNOVACAP,2024-01-15,517.62,517.62,517.62,517.62,0,2191587.083333333,0.0,0.0,0.009267,-0.009267,-0.034587,0.006622,0.02604,0.2543,0,0.1347,0,-0.3863,0,-0.5851,0,-0.1913,0,0,0.2232,0,300,0.0,0.0,0.0,0.0,0
