Ticker,Date,Open,High,Low,Close,Volume,Volume_MA60,AVR,Stock_Return,Nifty_Return,Abnormal_Return,CAR_10,Vol_Short,Vol_Long,Vol_Ratio,Vol_Spike,Return_Z,Return_Z_Flag,AVR_Zscore,AVR_Zscore_Flag,CAR_10_Zscore,CAR_10_Zscore_Flag,Vol_Spike_Zscore,Vol_Spike_Zscore_Flag,Zscore_Anomaly,IF_Score,IF_Flag,IF_Rank,AVR_Component,CAR_Component,Proximity_Component,Suspicion_Score,Suspicion_Flag
RVNL,2019-04-11,15.67,16.33,15.38,15.71,89144982,89144982.0,1.0,,0.00107,,,,,,0,,0,-0.0167,0,,0,-0.2106,0,0,0.2779,0,1283,0.0,0.0,0.0,0.0,0
RVNL,2019-04-12,15.91,16.41,15.83,16.29,29799546,59472264.0,0.5011,0.036919,0.004031,0.032888,0.032888,,,,0,,0,-0.2779,0,0.1715,0,-0.2106,0,0,0.2913,0,1656,0.0,0.0,0.0,0.0,0
RVNL,2019-04-15,16.49,19.54,16.41,19.5,80684771,66543099.66666666,1.2125,0.197053,0.004028,0.193025,0.225913,0.113232,0.113232,1.0,0,0.7071,0,0.0945,0,2.08,0,-0.2106,0,0,0.1618,0,259,0.0,0.912,1.0,42.8,0
RVNL,2019-04-16,20.2,22.22,19.96,21.11,98193853,74455788.0,1.3188,0.082564,0.00828,0.074284,0.300197,0.082497,0.082497,1.0,0,-0.2782,0,0.1502,0,2.8144,1,-0.2106,0,1,0.1189,0,183,0.0,1.0,1.0,45.0,0
RVNL,2019-04-18,21.73,22.14,20.74,21.56,49134384,69391507.2,0.7081,0.021317,-0.002914,0.024231,0.324428,0.079431,0.079431,1.0,0,-0.795,0,-0.1696,0,3.054,1,-0.2106,0,1,0.0972,0,154,0.0,1.0,1.0,45.0,0
RVNL,2019-04-22,21.65,21.77,20.04,20.28,27638075,62432601.833333336,0.4427,-0.059369,-0.013473,-0.045896,0.278532,0.094178,0.094178,1.0,0,-1.2218,0,-0.3085,0,2.6002,1,-0.2106,0,1,0.1012,0,160,0.0,1.0,1.0,45.0,0
RVNL,2019-04-23,20.2,20.33,18.97,19.17,23479783,56867913.42857143,0.4129,-0.054734,-0.001596,-0.053138,0.225394,0.106818,0.095541,1.118,0,-0.9632,0,-0.3241,0,2.0748,0,-0.2106,0,0,0.1402,0,216,0.0,0.9087,1.0,42.72,0
RVNL,2019-04-24,19.34,19.96,19.25,19.54,10435909,51063912.875,0.2044,0.019301,0.012975,0.006326,0.23172,0.059472,0.087481,0.6798,0,-0.1763,0,-0.4332,0,2.1374,0,-0.2106,0,0,0.1677,0,275,0.0,0.9483,1.0,43.71,0
RVNL,2019-04-25,19.75,19.91,19.13,19.38,9656994,46463144.11111111,0.2078,-0.008188,-0.007193,-0.000995,0.230725,0.038988,0.082401,0.4731,0,-0.4557,0,-0.4315,0,2.1276,0,-0.2106,0,0,0.1575,0,252,0.0,0.942,1.0,43.55,0
RVNL,2019-04-26,19.38,19.5,18.92,19.01,7087998,42525629.5,0.1667,-0.019092,0.009694,-0.028786,0.201939,0.032954,0.078753,0.4184,0,-0.5469,0,-0.453,0,1.8429,0,-0.2106,0,0,0.1659,0,268,0.0,0.7621,1.0,39.05,0
RVNL,2019-04-30,19.01,19.01,17.48,18.18,12865523,39829256.18181818,0.323,-0.043661,-0.000553,-0.043108,0.158831,0.029339,0.077268,0.3797,0,-0.7878,0,-0.3712,0,1.4167,0,-0.2106,0,0,0.1873,0,333,0.0,0.4927,1.0,32.32,0
RVNL,2019-05-02,18.18,20.16,18.18,19.71,21855261,38331423.25,0.5702,0.084158,-0.001992,0.08615,0.212093,0.048942,0.076031,0.6437,0,0.8005,0,-0.2417,0,1.9433,0,-0.2106,0,0,0.1683,0,276,0.0,0.8256,1.0,40.64,0
RVNL,2019-05-03,19.96,20.08,19.05,19.09,7641982,35970697.0,0.2125,-0.031456,-0.001066,-0.03039,-0.011322,0.050851,0.074196,0.6854,0,-0.6765,0,-0.429,0,-0.2656,0,-0.2106,0,0,0.2592,0,833,0.0,0.0,0.9,18.0,0
RVNL,2019-05-06,18.76,19.05,18.31,18.72,4701329,33737170.71428572,0.1394,-0.019382,-0.009733,-0.009649,-0.095255,0.051345,0.071819,0.7149,0,-0.4899,0,-0.4673,0,-1.0955,0,-0.2106,0,0,0.221,0,445,0.0,0.0953,1.0,22.38,0
RVNL,2019-05-07,19.13,19.42,18.72,18.8,4706773,31801810.866666667,0.148,0.004274,-0.008652,0.012926,-0.10656,0.050904,0.069071,0.737,0,-0.155,0,-0.4628,0,-1.2073,0,-0.2106,0,0,0.2255,0,464,0.0,0.166,1.0,24.15,0
RVNL,2019-05-08,18.72,18.97,18.55,18.64,4409931,30089818.375,0.1466,-0.008511,-0.012041,0.00353,-0.057134,0.045742,0.066834,0.6844,0,-0.328,0,-0.4635,0,-0.7186,0,-0.2106,0,0,0.2647,0,936,0.0,0.0,0.9,18.0,0
RVNL,2019-05-09,18.55,19.13,18.55,18.8,5263687,28629457.70588235,0.1839,0.008584,-0.005075,0.013659,0.009663,0.016562,0.064579,0.2565,0,-0.0701,0,-0.444,0,-0.0581,0,-0.2106,0,0,0.2772,0,1264,0.0,0.0,0.8,16.0,0
RVNL,2019-05-10,18.97,19.05,18.64,18.72,3917012,27256544.05555556,0.1437,-0.004255,-0.002026,-0.002229,0.001108,0.010997,0.06267,0.1755,0,-0.2608,0,-0.465,0,-0.1427,0,-0.2106,0,0,0.274,0,1170,0.0,0.0,0.7,14.0,0
RVNL,2019-05-13,18.8,18.88,18.02,18.14,6530467,26165697.89473684,0.2496,-0.030983,-0.011588,-0.019395,-0.017292,0.015424,0.061641,0.2502,0,-0.6599,0,-0.4096,0,-0.3247,0,-0.2106,0,0,0.2679,0,990,0.0,0.0,0.6,12.0,0
RVNL,2019-05-14,17.56,18.14,17.56,18.02,4430457,25078935.85,0.1767,-0.006615,0.006624,-0.013239,-0.001745,0.014307,0.060021,0.2384,0,-0.2575,0,-0.4477,0,-0.1709,0,-0.2106,0,0,0.2797,0,1323,0.0,0.0,0.5,10.0,0
RVNL,2019-05-15,18.06,18.47,17.93,18.02,2788664,24017494.33333333,0.1161,0.0,-0.005797,0.005797,0.04716,0.014783,0.058453,0.2529,0,-0.1436,0,-0.4795,0,0.3126,0,-0.2106,0,0,0.263,0,904,0.0,0.0,0.4,8.0,0
RVNL,2019-05-16,18.14,18.18,17.73,17.93,2618948,23044833.13636364,0.1136,-0.004994,0.008972,-0.013966,-0.052956,0.012327,0.057048,0.2161,0,-0.2235,0,-0.4808,0,-0.6773,0,-0.2106,0,0,0.2634,0,911,0.0,0.0,0.3,6.0,0
RVNL,2019-05-17,17.89,18.47,17.69,18.22,4058030,22219319.95652174,0.1826,0.016174,0.013329,0.002845,-0.019721,0.016961,0.055702,0.3045,0,0.1442,0,-0.4447,0,-0.3487,0,-0.2106,0,0,0.274,0,1170,0.0,0.0,0.2,4.0,0
RVNL,2019-05-20,19.96,20.2,18.8,19.71,10019136,21710978.95833333,0.4615,0.081778,0.036915,0.044863,0.034791,0.037172,0.056546,0.6574,0,1.2456,0,-0.2986,0,0.1903,0,-0.2106,0,0,0.2363,0,545,0.0,0.0,0.1,2.0,0
RVNL,2019-05-21,19.79,19.87,19.05,19.25,3911699,20999007.76,0.1863,-0.023338,-0.010073,-0.013265,0.0086,0.040464,0.055754,0.7258,0,-0.5961,0,-0.4427,0,-0.0687,0,-0.2106,0,0,0.2629,0,903,0.0,0.0,0.0,0.0,0
RVNL,2019-05-22,19.09,19.79,18.88,19.71,4219518,20353642.769230768,0.2073,0.023896,0.00246,0.021436,0.026506,0.039815,0.054652,0.7285,0,0.2459,0,-0.4317,0,0.1084,0,-0.2106,0,0,0.2713,0,1086,0.0,0.0,0.0,0.0,0
RVNL,2019-05-23,20.2,20.78,19.38,19.58,13788157,20110476.62962963,0.6856,-0.006596,-0.006888,0.000292,0.013139,0.040059,0.053652,0.7466,0,-0.3056,0,-0.1813,0,-0.0238,0,-0.2106,0,0,0.2863,0,1515,0.0,0.0,0.0,0.0,0
RVNL,2019-05-24,19.91,21.44,19.42,21.11,24360607,20262267.0,1.2023,0.078141,0.016046,0.062095,0.077463,0.048003,0.054229,0.8852,0,1.2135,0,0.0892,0,0.6122,0,-0.2106,0,0,0.2185,0,434,0.0,0.0,0.0,0.0,0
